,,,,,,
Interseccion,Horas de control,Atipico ,N,S,O,E
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,10:45 - 11:00,1,73,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,11:00 - 11:15,1,70,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,11:15 - 11:30,1,74,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,11:30 - 11:45,1,73,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,11:45 - 12:00,1,70,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,12:00 - 12:15,1,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,12:15 - 12:30,1,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,12:30 - 12:45,1,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,12:45 - 13:00,1,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,13:00 - 13:15,1,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,13:15 - 13:30,1,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,13:30 - 13:45,1,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,13:45 - 14:00,1,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,14:00 - 14:15,1,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,14:15 - 14:30,1,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,14:30 - 14:45,1,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,14:45 - 15:00,1,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,15:00 - 15:15,1,143,143,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,15:15 - 15:30,1,129,129,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,15:30 - 15:45,1,150,150,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,15:45 - 16:00,1,146,146,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,16:00 - 16:15,1,153,153,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,16:15 - 16:30,1,139,139,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,16:30 - 16:45,1,146,146,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,16:45 - 17:00,1,168,168,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,17:00 - 17:15,1,159,159,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,17:15 - 17:30,1,157,157,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,17:30 - 17:45,1,134,134,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Atipico,17:45 - 18:00,1,142,142,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,06:00 - 06:15,0,101,202,135,147
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,06:15 - 06:30,0,104,263,176,169
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,06:30 - 06:45,0,139,258,243,271
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,06:45 - 07:00,0,160,304,210,286
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,07:00 - 07:15,0,178,259,175,259
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,07:15 - 07:30,0,157,264,162,196
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,07:30 - 07:45,0,177,265,181,182
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,07:45 - 08:00,0,182,301,160,273
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,08:00 - 08:15,0,162,270,214,232
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,08:15 - 08:30,0,156,297,242,231
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,08:30 - 08:45,0,155,249,220,274
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,08:45 - 09:00,0,174,287,195,221
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,09:00 - 09:15,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,09:15 - 09:30,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,09:30 - 09:45,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,09:45 - 10:00,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,10:00 - 10:15,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,10:15 - 10:30,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,10:30 - 10:45,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,10:45 - 11:00,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,11:00 - 11:15,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,11:15 - 11:30,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,11:30 - 11:45,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,11:45 - 12:00,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,12:00 - 12:15,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,12:15 - 12:30,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,12:30 - 12:45,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,12:45 - 13:00,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,13:00 - 13:15,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,13:15 - 13:30,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,13:30 - 13:45,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,13:45 - 14:00,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,14:00 - 14:15,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,14:15 - 14:30,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,14:30 - 14:45,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,14:45 - 15:00,0,0,0,0,0
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,15:00 - 15:15,0,97,197,252,231
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,15:15 - 15:30,0,114,177,230,191
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,15:30 - 15:45,0,99,211,248,181
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,15:45 - 16:00,0,78,196,226,218
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,16:00 - 16:15,0,92,211,276,178
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,16:15 - 16:30,0,89,192,250,205
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,16:30 - 16:45,0,92,207,235,199
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,16:45 - 17:00,0,103,231,232,205
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,17:00 - 17:15,0,98,220,246,187
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,17:15 - 17:30,0,102,215,232,182
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,17:30 - 17:45,0,105,192,246,176
SP03 Av. Los Héroes - Av. San Juan_Día_Tipico,17:45 - 18:00,0,95,203,257,175
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,06:00 - 06:15,1,71,72,79,81
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,06:15 - 06:30,1,47,97,83,71
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,06:30 - 06:45,1,79,116,91,114
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,06:45 - 07:00,1,82,114,80,95
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,07:00 - 07:15,1,89,95,102,119
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,07:15 - 07:30,1,94,114,94,121
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,07:30 - 07:45,1,78,109,103,119
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,07:45 - 08:00,1,83,170,112,121
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,08:00 - 08:15,1,93,163,100,107
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,08:15 - 08:30,1,77,87,86,121
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,08:30 - 08:45,1,92,136,100,113
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,08:45 - 09:00,1,54,119,96,105
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,09:00 - 09:15,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,09:15 - 09:30,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,09:30 - 09:45,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,09:45 - 10:00,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,10:00 - 10:15,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,10:15 - 10:30,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,10:30 - 10:45,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,10:45 - 11:00,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,11:00 - 11:15,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,11:15 - 11:30,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,11:30 - 11:45,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,11:45 - 12:00,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,12:00 - 12:15,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,12:15 - 12:30,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,12:30 - 12:45,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,12:45 - 13:00,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,13:00 - 13:15,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,13:15 - 13:30,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,13:30 - 13:45,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,13:45 - 14:00,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,14:00 - 14:15,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,14:15 - 14:30,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,14:30 - 14:45,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,14:45 - 15:00,1,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,15:00 - 15:15,1,84,124,111,112
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,15:15 - 15:30,1,80,131,110,109
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,15:30 - 15:45,1,83,127,92,115
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,15:45 - 16:00,1,74,164,99,83
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,16:00 - 16:15,1,66,172,109,82
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,16:15 - 16:30,1,72,168,106,95
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,16:30 - 16:45,1,85,142,71,116
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,16:45 - 17:00,1,83,127,69,107
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,17:00 - 17:15,1,65,142,92,89
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,17:15 - 17:30,1,65,156,130,92
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,17:30 - 17:45,1,72,102,108,80
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Atípico,17:45 - 18:00,1,85,110,119,88
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,06:00 - 06:15,0,145,148,142,148
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,06:15 - 06:30,0,110,200,154,136
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,06:30 - 06:45,0,162,245,166,205
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,06:45 - 07:00,0,159,241,145,169
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,07:00 - 07:15,0,180,196,176,212
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,07:15 - 07:30,0,189,238,178,225
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,07:30 - 07:45,0,156,224,190,213
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,07:45 - 08:00,0,171,350,200,216
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,08:00 - 08:15,0,185,334,177,194
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,08:15 - 08:30,0,155,189,157,212
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,08:30 - 08:45,0,179,277,182,204
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,08:45 - 09:00,0,122,245,170,194
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,09:00 - 09:15,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,09:15 - 09:30,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,09:30 - 09:45,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,09:45 - 10:00,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,10:00 - 10:15,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,10:15 - 10:30,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,10:30 - 10:45,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,10:45 - 11:00,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,11:00 - 11:15,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,11:15 - 11:30,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,11:30 - 11:45,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,11:45 - 12:00,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,12:00 - 12:15,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,12:15 - 12:30,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,12:30 - 12:45,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,12:45 - 13:00,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,13:00 - 13:15,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,13:15 - 13:30,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,13:30 - 13:45,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,13:45 - 14:00,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,14:00 - 14:15,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,14:15 - 14:30,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,14:30 - 14:45,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,14:45 - 15:00,0,0,0,0,0
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,15:00 - 15:15,0,172,253,199,204
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,15:15 - 15:30,0,164,268,199,197
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,15:30 - 15:45,0,166,266,171,210
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,15:45 - 16:00,0,155,334,179,151
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,16:00 - 16:15,0,137,352,195,156
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,16:15 - 16:30,0,150,344,191,171
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,16:30 - 16:45,0,168,294,135,211
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,16:45 - 17:00,0,171,266,133,186
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,17:00 - 17:15,0,138,291,168,163
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,17:15 - 17:30,0,145,321,235,164
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,17:30 - 17:45,0,150,212,193,146
SP04  Av. Los Héroes - Av. Miguel Iglesias_Día_Típico,17:45 - 18:00,0,174,226,214,165
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,06:00 - 06:15,1,113,129,1,30
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,06:15 - 06:30,1,132,100,6,27
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,06:30 - 06:45,1,164,79,5,36
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,06:45 - 07:00,1,143,103,6,36
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,07:00 - 07:15,1,144,68,6,33
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,07:15 - 07:30,1,177,95,6,38
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,07:30 - 07:45,1,172,74,7,36
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,07:45 - 08:00,1,175,106,6,49
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,08:00 - 08:15,1,192,67,4,49
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,08:15 - 08:30,1,193,92,10,35
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,08:30 - 08:45,1,184,77,9,42
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,08:45 - 09:00,1,187,77,11,45
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,09:00 - 09:15,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,09:15 - 09:30,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,09:30 - 09:45,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,09:45 - 10:00,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,10:00 - 10:15,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,10:15 - 10:30,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,10:30 - 10:45,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,10:45 - 11:00,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,11:00 - 11:15,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,11:15 - 11:30,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,11:30 - 11:45,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,11:45 - 12:00,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,12:00 - 12:15,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,12:15 - 12:30,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,12:30 - 12:45,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,12:45 - 13:00,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,13:00 - 13:15,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,13:15 - 13:30,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,13:30 - 13:45,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,13:45 - 14:00,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,14:00 - 14:15,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,14:15 - 14:30,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,14:30 - 14:45,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,14:45 - 15:00,1,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,15:00 - 15:15,1,183,95,4,53
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,15:15 - 15:30,1,166,91,9,46
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,15:30 - 15:45,1,184,99,4,59
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,15:45 - 16:00,1,182,98,7,60
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,16:00 - 16:15,1,176,101,7,50
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,16:15 - 16:30,1,169,101,6,46
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,16:30 - 16:45,1,196,94,5,50
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,16:45 - 17:00,1,196,91,9,58
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,17:00 - 17:15,1,236,112,4,44
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,17:15 - 17:30,1,241,125,11,53
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,17:30 - 17:45,1,243,91,6,57
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Atípico,17:45 - 18:00,1,202,90,3,53
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,06:00 - 06:15,0,184,230,7,41
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,06:15 - 06:30,0,218,178,14,38
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,06:30 - 06:45,0,269,144,12,52
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,06:45 - 07:00,0,234,186,14,55
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,07:00 - 07:15,0,231,130,12,50
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,07:15 - 07:30,0,289,174,14,60
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,07:30 - 07:45,0,280,137,16,51
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,07:45 - 08:00,0,283,189,14,75
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,08:00 - 08:15,0,316,127,9,84
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,08:15 - 08:30,0,314,166,20,53
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,08:30 - 08:45,0,300,145,19,69
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,08:45 - 09:00,0,305,142,23,70
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,09:00 - 09:15,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,09:15 - 09:30,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,09:30 - 09:45,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,09:45 - 10:00,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,10:00 - 10:15,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,10:15 - 10:30,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,10:30 - 10:45,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,10:45 - 11:00,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,11:00 - 11:15,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,11:15 - 11:30,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,11:30 - 11:45,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,11:45 - 12:00,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,12:00 - 12:15,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,12:15 - 12:30,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,12:30 - 12:45,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,12:45 - 13:00,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,13:00 - 13:15,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,13:15 - 13:30,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,13:30 - 13:45,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,13:45 - 14:00,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,14:00 - 14:15,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,14:15 - 14:30,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,14:30 - 14:45,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,14:45 - 15:00,0,0,0,0,0
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,15:00 - 15:15,0,303,170,9,85
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,15:15 - 15:30,0,266,165,17,73
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,15:30 - 15:45,0,300,182,10,97
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,15:45 - 16:00,0,295,174,15,102
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,16:00 - 16:15,0,285,184,16,78
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,16:15 - 16:30,0,278,183,14,78
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,16:30 - 16:45,0,324,172,10,79
